## Strong Edge Colouring Graphs No Restrict: 17950 flags
172;5;0,0,0,0,0,2,1,1,2,2;1,0,1,0,1
173;5;0,0,0,0,0,2,1,1,2,2;1,0,1,1,0
174;5;0,0,0,0,0,2,1,1,2,2;1,0,1,1,1
175;5;0,0,0,0,0,2,1,1,2,2;1,1,0,0,0
176;5;0,0,0,0,0,2,1,1,2,2;1,1,0,0,1
177;5;0,0,0,0,0,2,1,1,2,2;1,1,1,0,0
178;5;0,0,0,0,0,2,1,1,2,2;1,1,1,0,1
179;5;0,0,0,0,0,2,1,1,2,2;1,1,1,1,0
180;5;0,0,0,0,0,2,1,2,1,1;0,0,0,0,0
181;5;0,0,0,0,0,2,1,2,1,1;0,0,0,0,1
182;5;0,0,0,0,0,2,1,2,1,1;0,0,1,0,0
183;5;0,0,0,0,0,2,1,2,1,1;0,0,1,0,1
184;5;0,0,0,0,0,2,1,2,1,1;0,0,1,1,0
185;5;0,0,0,0,0,2,1,2,1,1;0,0,1,1,1
186;5;0,0,0,0,0,2,1,2,1,1;0,1,0,0,0
187;5;0,0,0,0,0,2,1,2,1,1;0,1,0,0,1
188;5;0,0,0,0,0,2,1,2,1,1;0,1,1,0,0
189;5;0,0,0,0,0,2,1,2,1,1;0,1,1,0,1
190;5;0,0,0,0,0,2,1,2,1,1;0,1,1,1,0
191;5;0,0,0,0,0,2,1,2,1,1;0,1,1,1,1
192;5;0,0,0,0,0,2,1,2,1,1;1,0,0,0,0
193;5;0,0,0,0,0,2,1,2,1,1;1,0,0,0,1
194;5;0,0,0,0,0,2,1,2,1,1;1,0,1,0,0
195;5;0,0,0,0,0,2,1,2,1,1;1,0,1,0,1
196;5;0,0,0,0,0,2,1,2,1,1;1,0,1,1,0
197;5;0,0,0,0,0,2,1,2,1,1;1,0,1,1,1
198;5;0,0,0,0,0,2,1,2,1,1;1,1,0,0,0
199;5;0,0,0,0,0,2,1,2,1,1;1,1,0,0,1
200;5;0,0,0,0,0,2,1,2,1,1;1,1,1,0,0
201;5;0,0,0,0,0,2,1,2,1,1;1,1,1,0,1
